Problema,Solver,Status,Tempo_Segundos,Valor_Objetivo,Timestamp
elec_400,MadNLP,LOCALLY_SOLVED,859.0672763,75583.2191329331,0.0,NaN,125,2026-05-24T17:21:55.857
ex1_160,MadNLP,LOCALLY_SOLVED,5.4076963,0.06477207905723226,0.06302090203105887,NaN,6,2026-05-24T17:46:35.082
ex2_160,MadNLP,LOCALLY_SOLVED,5.0355235,0.05965731010704434,0.05635891651473674,NaN,7,2026-05-24T18:02:59.050
ex3_160,MadNLP,LOCALLY_SOLVED,4.9627021,0.11205350299319998,0.10535845430712067,NaN,8,2026-05-24T18:19:01.757
ex4_160,MadNLP,LOCALLY_SOLVED,3.9361289,0.08033815793073693,0.09602301587496606,NaN,8,2026-05-24T18:19:08.390
ex4_320,MadNLP,LOCALLY_SOLVED,21.9259555,0.08889543445595628,0.05052083530907364,NaN,7,2026-05-24T18:19:40.429
ex5_160,MadNLP,LOCALLY_SOLVED,10.135424,0.06054960803287045,0.0681682269756915,NaN,8,2026-05-24T18:19:54.831
ex5_320,MadNLP,LOCALLY_SOLVED,48.2333221,0.07624344894033948,0.03386799249128809,NaN,7,2026-05-24T18:21:07.410
ex6_160,MadNLP,LOCALLY_SOLVED,10.9291178,-4.3052941515742456,-1.3271468811772196,NaN,13,2026-05-24T18:21:22.878
ex6_320,MadNLP,LOCALLY_SOLVED,47.4005252,-4.3293087032972615,-3.0394794122113944,NaN,15,2026-05-24T18:22:26.890
ex8_2_2,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T18:22:36.758
ex8_2_3,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T18:23:00.034
gasoil_1600,MadNLP,LOCALLY_SOLVED,647.789044,0.005236595861105549,-0.06985712572466234,NaN,1116,2026-05-24T18:33:50.140
gasoil_3200,MadNLP,LOCALLY_SOLVED,886.0992991,0.0052365958608891865,-0.06985712051517386,NaN,795,2026-05-24T18:48:40.922
henon120,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T18:48:41.022
lane_emden80,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T18:48:41.041
lukvle10,MadNLP,LOCALLY_SOLVED,63.3299914,88387.91671285979,0.0,NaN,11,2026-05-24T18:50:00.256
lukvle14,MadNLP,LOCALLY_SOLVED,29.2570653,1.9022872087964662e6,1.3374789351398863e6,NaN,17,2026-05-24T18:50:48.348
lukvli10,MadNLP,LOCALLY_SOLVED,91.331646,88387.93842216715,0.0,NaN,16,2026-05-24T18:52:30.556
lukvli14,MadNLP,ITERATION_LIMIT,5211.082721,7.6805470161675885e6,3.4547502420918387e6,NaN,5000,2026-05-24T20:19:50.812
marine_1600,MadNLP,LOCALLY_SOLVED,906.0666134,1.9746529713153224e7,0.0,NaN,11,2026-05-24T20:35:04.559
optmass,MadNLP,LOCALLY_SOLVED,13.1690813,-0.1195259612171653,-0.12325926281551602,NaN,24,2026-05-24T20:35:26.425
pinene_1600,MadNLP,LOCALLY_SOLVED,28.1300751,19.872166934234198,288.66203567192247,NaN,11,2026-05-24T20:36:07.015
pinene_3200,MadNLP,LOCALLY_SOLVED,68.8464167,19.8721669342448,288.6620356719579,NaN,11,2026-05-24T20:37:35.094
qcqp1000-1c,MadNLP,LOCALLY_SOLVED,2.8628775,-85614.9392792778,-2183.064341473645,NaN,51,2026-05-24T21:08:28.321
qcqp500-1c,MadNLP,ITERATION_LIMIT,283.2014554,-1.3077103643646485e6,-215381.60743824113,NaN,5000,2026-05-24T21:15:43.017
robot_1600,MadNLP,LOCALLY_SOLVED,7.7468124,9.141347671556929,14.565727473719011,NaN,34,2026-05-24T21:15:52.040
rocket_12800,MadNLP,LOCALLY_SOLVED,1302.5891498,1.0114146864394473,4.056681426093665,NaN,112,2026-05-24T21:37:42.313
steering_12800,MadNLP,LOCALLY_SOLVED,51.2935345,0.5545708970671106,0.40615555591797226,NaN,19,2026-05-24T21:38:38.748
svanberg,MadNLP,LOCALLY_SOLVED,98.6237718,83623.82554537295,-0.03187729885637883,NaN,30,2026-05-24T21:40:45.949arki0003,NLopt,ERRO: ArgumentError,300.0,NaN,NaN,NaN,0,2026-05-25T02:34:57.457
arki0003,NLopt,OTHER_ERROR,15413.5035119,5.664091977170043e8,NaN,NaN,0,2026-05-25T07:01:06.092
arki0009,NLopt,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-25T07:01:17.061
bearing_400,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-25T07:01:26.432
camshape_6400,NLopt,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-25T07:01:26.488
clnlbeam,NLopt,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-25T07:01:29.447
cont5_1_l,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-25T07:01:31.614
cont5_2_1_l,NLopt,MEMORY_LIMIT,0.1331536,Inf,NaN,NaN,0,2026-05-25T07:01:32.869
cont5_2_2_l,NLopt,MEMORY_LIMIT,0.3627832,Inf,NaN,NaN,0,2026-05-25T07:01:34.916
cont5_2_3_l,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-25T07:01:37.350
cont5_2_4_l,NLopt,MEMORY_LIMIT,0.1345675,Inf,NaN,NaN,0,2026-05-25T07:01:40.107
corkscrw,NLopt,INVALID_OPTION,0.0717848,Inf,NaN,NaN,0,2026-05-25T07:01:41.206
dirichlet120,NLopt,MEMORY_LIMIT,9.9370435,Inf,NaN,NaN,0,2026-05-25T07:02:06.918
dtoc1nd,NLopt,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-25T21:16:35
dtoc2,NLopt,ERRO: CapturedException,300.0,NaN,NaN,NaN,0,2026-05-25T21:17:20.339
elec_400,NLopt,LOCALLY_SOLVED,4518.6416441,75582.9839945482,0.0,NaN,0,2026-05-25T22:32:41.786
ex1_160,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-25T22:56:43.727
dtoc1nd,ex1_320,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-26T03:03:02
ex1_320,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-26T03:03:52
ex1_320,NLopt,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-26T03:04:37
ex2_160,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-26T03:20:06.937
ex2_320,MadNLP,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-26T11:13:39
ex2_320,NLopt,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-26T11:14:31
ex3_160,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-26T11:29:37.249
ex3_160,NLopt,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-26T19:43:36
ex3_320,NLopt,ERRO: CapturedException,300.0,NaN,NaN,NaN,0,2026-05-27T01:58:16.167
ex4_160,NLopt,ERRO: CapturedException,300.0,NaN,NaN,NaN,0,2026-05-27T01:58:26.840
ex4_320,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-27T01:58:36.243
ex5_160,NLopt,ERRO: CapturedException,300.0,NaN,NaN,NaN,0,2026-05-27T01:58:40.006
ex5_320,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-27T01:58:48.061
ex6_160,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-27T01:58:49.428
ex6_320,NLopt,MEMORY_LIMIT,6.2694164,Inf,NaN,NaN,0,2026-05-27T01:59:02.153
ex8_2_2,NLopt,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-27T01:59:10.059
ex8_2_3,NLopt,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-27T01:59:36.988
gasoil_1600,NLopt,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-27T15:58:13
gasoil_3200,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-27T15:59:28.151
henon120,NLopt,MEMORY_LIMIT,7.9333451,Inf,NaN,NaN,0,2026-05-27T15:59:59.195
lane_emden80,NLopt,MEMORY_LIMIT,5.8933506,Inf,NaN,NaN,0,2026-05-27T16:00:15.535
lukvle10,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-27T16:00:23.843
lukvle14,NLopt,MEMORY_LIMIT,7.463112,Inf,NaN,NaN,0,2026-05-27T16:00:38.987
lukvli10,NLopt,MEMORY_LIMIT,13.0873029,Inf,0.0,NaN,0,2026-05-27T16:01:01.220
lukvli14,NLopt,MEMORY_LIMIT,18.9025516,Inf,NaN,NaN,0,2026-05-27T16:01:31.466
marine_1600,NLopt,ERRO: ReadOnlyMemoryError,300.0,NaN,NaN,NaN,0,2026-05-27T16:01:46.954
optmass,NLopt,MEMORY_LIMIT,0.2146259,Inf,NaN,NaN,0,2026-05-27T16:01:48.077
pinene_1600,NLopt,MEMORY_LIMIT,4.6442414,Inf,NaN,NaN,0,2026-05-27T16:02:03.403
pinene_3200,NLopt,MEMORY_LIMIT,13.0569479,Inf,NaN,NaN,0,2026-05-27T16:02:28.572
qcqp1000-1c,NLopt,ALMOST_LOCALLY_SOLVED,1656.3186285,-85614.93928872093,NaN,NaN,0,2026-05-27T16:54:53.115
qcqp500-1c,NLopt,ALMOST_LOCALLY_SOLVED,312.1204133,-3.125716271896378e6,NaN,NaN,0,2026-05-27T17:03:03.136
robot_1600,NLopt,MEMORY_LIMIT,0.2417468,Inf,NaN,NaN,0,2026-05-27T17:03:05.050
rocket_12800,NLopt,MEMORY_LIMIT,9.0473166,-Inf,NaN,NaN,0,2026-05-27T17:03:19.228
steering_12800,NLopt,MEMORY_LIMIT,9.5924728,Inf,NaN,NaN,0,2026-05-27T17:03:34.878
svanberg,NLopt,MEMORY_LIMIT,39.0812215,Inf,NaN,NaN,0,2026-05-27T17:04:35.262
arki0003,UnoSolver,TIME_LIMIT,307.0005158,-1840.0,47744.24882847423,NaN,0,2026-05-27T19:34:24.775
arki0009,UnoSolver,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-27T19:34:35.745
bearing_400,UnoSolver,TIME_LIMIT,356.1550695,14.891298908224814,0.0,NaN,0,2026-05-27T19:40:35.673
camshape_6400,UnoSolver,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-27T19:40:35.713
clnlbeam,UnoSolver,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-27T19:40:38.409
cont5_1_l,UnoSolver,TIME_LIMIT,471.2846091,2.631307871598999,2.150461614041691,NaN,0,2026-05-27T19:48:31.332
cont5_2_1_l,UnoSolver,TIME_LIMIT,332.0012891,0.0006563734144682943,0.06601957200480812,NaN,0,2026-05-27T19:54:04.434
