Problema,Solver,Status,Tempo_Segundos,Valor_Objetivo,F_Star,Gap,Dual_Infeasibility,Primal_Infeasibility,Iteracoes,Timestamp
house,NLopt,ERRO: ArgumentError,300.0,NaN,-4500.0,NaN,NaN,NaN,0,2026-05-23T06:23:06.388
hydro,NLopt,ERRO: ArgumentError,300.0,NaN,4.366944e6,NaN,NaN,NaN,0,2026-05-23T06:23:06.459
immun,NLopt,ERRO: ArgumentError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T06:23:06.505
launch,NLopt,ERRO: LoadError,300.0,NaN,2257.7976,NaN,NaN,NaN,0,2026-05-23T06:23:06.597
least,NLopt,ERRO: LoadError,300.0,NaN,14085.1398,NaN,NaN,NaN,0,2026-05-23T06:23:06.619
linear,NLopt,ERRO: ArgumentError,300.0,NaN,89.0,NaN,NaN,NaN,0,2026-05-23T06:23:06.687
lnts100,NLopt,ERRO: ArgumentError,300.0,NaN,0.5546,NaN,NaN,NaN,0,2026-05-23T06:23:07.776
lnts50,NLopt,ERRO: ArgumentError,300.0,NaN,0.5547,NaN,NaN,NaN,0,2026-05-23T06:23:08.333
meanvar,NLopt,ERRO: ArgumentError,300.0,NaN,5.2434,NaN,NaN,NaN,0,2026-05-23T06:23:08.360
mhw4d,NLopt,ERRO: LoadError,300.0,NaN,0.0293,NaN,NaN,NaN,0,2026-05-23T06:23:08.371
minlphi,NLopt,ERRO: ArgumentError,300.0,NaN,582.2361,NaN,NaN,NaN,0,2026-05-23T06:23:08.557
nemhaus,NLopt,ERRO: ArgumentError,300.0,NaN,31.0,NaN,NaN,NaN,0,2026-05-23T06:23:08.585
otpop,NLopt,ERRO: LoadError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T06:23:08.732
pindyck,NLopt,ERRO: LoadError,300.0,NaN,-1612.1783,NaN,NaN,NaN,0,2026-05-23T06:23:08.866
pollut,NLopt,ERRO: LoadError,300.0,NaN,-5.3532686288e6,NaN,NaN,NaN,0,2026-05-23T06:23:08.918
polygon100,NLopt,ERRO: ArgumentError,300.0,NaN,-0.6791,NaN,NaN,NaN,0,2026-05-23T06:23:18.926
polygon25,NLopt,ERRO: ArgumentError,300.0,NaN,-0.7722,NaN,NaN,NaN,0,2026-05-23T06:23:19.606
polygon50,NLopt,ERRO: ArgumentError,300.0,NaN,-0.7757,NaN,NaN,NaN,0,2026-05-23T06:23:22.269
process,NLopt,ERRO: ArgumentError,300.0,NaN,-1161.3366,NaN,NaN,NaN,0,2026-05-23T06:23:22.496
prolog,NLopt,ERRO: ArgumentError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T06:23:22.559
qp1,NLopt,ERRO: ArgumentError,300.0,NaN,0.0008,NaN,NaN,NaN,0,2026-05-23T06:23:23.376
qp2,NLopt,ERRO: ArgumentError,300.0,NaN,0.0008,NaN,NaN,NaN,0,2026-05-23T06:23:23.757
qp3,NLopt,ERRO: ArgumentError,300.0,NaN,0.0008,NaN,NaN,NaN,0,2026-05-23T06:23:24.250
qp4,NLopt,ERRO: ArgumentError,300.0,NaN,0.0008,NaN,NaN,NaN,0,2026-05-23T06:23:24.557
qp5,NLopt,ERRO: ArgumentError,300.0,NaN,0.4315,NaN,NaN,NaN,0,2026-05-23T06:23:24.910
ramsey,NLopt,ERRO: LoadError,300.0,NaN,-2.4875,NaN,NaN,NaN,0,2026-05-23T06:23:24.946
rbrock,NLopt,ERRO: ArgumentError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T06:23:24.963
robot50,NLopt,ERRO: LoadError,300.0,NaN,9.1469,NaN,NaN,NaN,0,2026-05-23T06:23:26.072
rocket100,NLopt,ERRO: ArgumentError,300.0,NaN,-1.0126,NaN,NaN,NaN,0,2026-05-23T06:23:27.529
rocket50,NLopt,ERRO: ArgumentError,300.0,NaN,-1.0128,NaN,NaN,NaN,0,2026-05-23T06:23:28.242
sambal,NLopt,ERRO: ArgumentError,300.0,NaN,3.9682,NaN,NaN,NaN,0,2026-05-23T06:23:28.284
sample,NLopt,ERRO: ArgumentError,300.0,NaN,726.6367,NaN,NaN,NaN,0,2026-05-23T06:23:28.314
ship,NLopt,ERRO: LoadError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T06:23:28.347
srcpm,NLopt,ERRO: LoadError,300.0,NaN,2109.7818,NaN,NaN,NaN,0,2026-05-23T06:23:28.438
turkey,NLopt,ERRO: ArgumentError,300.0,NaN,-29330.158,NaN,NaN,NaN,0,2026-05-23T06:23:29.833
wall,NLopt,ERRO: ArgumentError,300.0,NaN,-1.0,NaN,NaN,NaN,0,2026-05-23T06:23:29.861
water,NLopt,ERRO: LoadError,300.0,NaN,906.3519,NaN,NaN,NaN,0,2026-05-23T06:23:29.915
weapons,NLopt,ERRO: LoadError,300.0,NaN,-1735.57,NaN,NaN,NaN,0,2026-05-23T06:23:30.012
abel,UnoSolver,LOCALLY_SOLVED,7.4514006,225.19458318601954,225.1946,7.43341373565639e-8,-5064.996489791811,NaN,0,2026-05-23T06:25:49.057
alkyl,UnoSolver,LOCALLY_SOLVED,0.4227223,-1.764999724854161,-1.765,9.951024918682354e-8,36.21301798750925,NaN,0,2026-05-23T06:25:50.929
camshape100,UnoSolver,ERRO: LoadError,300.0,NaN,-4.2841,NaN,NaN,NaN,0,2026-05-23T06:25:51.606
camshape200,UnoSolver,ERRO: LoadError,300.0,NaN,-4.2785,NaN,NaN,NaN,0,2026-05-23T06:25:51.621
catmix100,UnoSolver,ERRO: LoadError,300.0,NaN,-0.0481,NaN,NaN,NaN,0,2026-05-23T06:25:51.670
catmix200,UnoSolver,ERRO: LoadError,300.0,NaN,-0.0481,NaN,NaN,NaN,0,2026-05-23T06:25:51.677
chain100,UnoSolver,ERRO: LoadError,300.0,NaN,5.0698,NaN,NaN,NaN,0,2026-05-23T06:25:51.934
chain200,UnoSolver,ERRO: LoadError,300.0,NaN,5.0689,NaN,NaN,NaN,0,2026-05-23T06:25:52.056
chain400,UnoSolver,ERRO: LoadError,300.0,NaN,5.0686,NaN,NaN,NaN,0,2026-05-23T06:25:53.857
chain50,UnoSolver,LOCALLY_SOLVED,0.7256423,5.072261493888268,5.0723,6.341272949633871e-6,10.008404693946689,NaN,0,2026-05-23T06:25:55.356
chakra,UnoSolver,LOCALLY_SOLVED,0.1159341,-179.1335578689113,-179.1336,2.3388800696075983e-7,-12.405679376538524,NaN,0,2026-05-23T06:25:55.631
chance,UnoSolver,LOCALLY_SOLVED,0.0918835,29.894378159119366,29.8944,7.069527368949388e-7,21.273015461093884,NaN,0,2026-05-23T06:25:55.812
chem,UnoSolver,LOCALLY_SOLVED,0.1526686,-47.70651484217569,-47.7065,3.047267961092652e-7,-47.70651481949282,NaN,0,2026-05-23T06:25:56.030
chenery,UnoSolver,LOCALLY_SOLVED,0.3788566,-1058.919855630225,-1058.9199,4.18614417902462e-8,-1042.867020343375,NaN,0,2026-05-23T06:25:56.650
circle,UnoSolver,LOCALLY_SOLVED,0.043095,4.574247787801873,4.5742,8.573033237590732e-6,0.0,NaN,0,2026-05-23T06:25:56.734
demo7,UnoSolver,ERRO: LoadError,300.0,NaN,-1.5890423862e6,NaN,NaN,NaN,0,2026-05-23T06:25:56.750
dispatch,UnoSolver,LOCALLY_SOLVED,0.0644335,3155.2879268581305,3155.2879,8.509404574745205e-9,2743.9834680793892,NaN,0,2026-05-23T06:25:56.834
elec25,UnoSolver,ERRO: LoadError,300.0,NaN,243.8127,NaN,NaN,NaN,0,2026-05-23T06:25:56.919
elec50,UnoSolver,LOCALLY_SOLVED,208.8145048,1055.1823147262942,1055.182,2.9798490616564887e-7,-527.5911573631461,NaN,0,2026-05-23T06:29:25.960
etamac,UnoSolver,ERRO: LoadError,300.0,NaN,-15.2947,NaN,NaN,NaN,0,2026-05-23T06:29:26.137
ex14_1_1,UnoSolver,LOCALLY_SOLVED,0.3769748,-1.942890293094024e-16,0.0,1.942890293094024e-16,0.0,NaN,0,2026-05-23T06:29:27.264
ex14_1_2,UnoSolver,LOCALLY_SOLVED,0.2680254,9.475408614112937e-18,0.0,9.475408614112937e-18,0.0,NaN,0,2026-05-23T06:29:27.692
ex14_1_3,UnoSolver,LOCALLY_SOLVED,0.1237885,-3.4246812606912244e-17,0.0,3.4246812606912244e-17,0.0,NaN,0,2026-05-23T06:29:28.152
ex14_1_4,UnoSolver,LOCALLY_SOLVED,0.052047,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T06:29:28.264
ex14_1_5,UnoSolver,LOCALLY_SOLVED,0.073137,-7.392903563635533e-18,0.0,7.392903563635533e-18,-1.5182613097675362e-5,NaN,0,2026-05-23T06:29:28.406
ex14_1_6,UnoSolver,LOCALLY_SOLVED,0.0555445,1.0,0.0,1.0,1.0,NaN,0,2026-05-23T06:29:28.585
ex14_1_7,UnoSolver,LOCALLY_SOLVED,0.046994,7.042749473124377,0.0,7.042749473124377,0.0,NaN,0,2026-05-23T06:29:28.801
ex14_1_8,UnoSolver,LOCALLY_SOLVED,0.0678797,0.0414158858297204,0.0,0.0414158858297204,0.0,NaN,0,2026-05-23T06:29:29
ex14_1_9,UnoSolver,LOCALLY_SOLVED,0.0607243,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T06:29:29.098
ex14_2_1,UnoSolver,LOCALLY_SOLVED,0.0524185,-2.1493461036577486e-20,0.0,2.1493461036577486e-20,0.0,NaN,0,2026-05-23T06:29:29.233
ex14_2_2,UnoSolver,LOCALLY_SOLVED,0.0524647,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,NaN,0,2026-05-23T06:29:29.311
ex14_2_3,UnoSolver,LOCALLY_SOLVED,0.049497,-1.6940658944962747e-21,0.0,1.6940658944962747e-21,0.0,NaN,0,2026-05-23T06:29:29.408
ex14_2_4,UnoSolver,LOCALLY_SOLVED,0.0528299,-1.6940658945086007e-21,0.0,1.6940658945086007e-21,0.0,NaN,0,2026-05-23T06:29:29.513
ex14_2_5,UnoSolver,LOCALLY_SOLVED,0.0515466,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T06:29:29.590
ex14_2_6,UnoSolver,LOCALLY_SOLVED,0.0453013,-6.776263578034403e-21,0.0,6.776263578034403e-21,0.0,NaN,0,2026-05-23T06:29:29.699
ex14_2_7,UnoSolver,LOCALLY_SOLVED,0.0538389,-4.400600858782107e-22,0.0,4.400600858782107e-22,0.0,NaN,0,2026-05-23T06:29:29.828
ex14_2_8,UnoSolver,LOCALLY_SOLVED,0.0485051,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T06:29:29.914
ex14_2_9,UnoSolver,LOCALLY_SOLVED,0.0493995,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T06:29:30.004
ex2_1_1,UnoSolver,SKIP_MANUAL,0.0,NaN,NaN,NaN,NaN,NaN,0,2026-05-23T06:35:33
ex2_1_10,UnoSolver,LOCALLY_SOLVED,7.1400342,49318.017958412216,49318.018,8.432402341821761e-10,-676103.1379962193,NaN,0,2026-05-23T06:35:59.336
ex2_1_2,UnoSolver,SKIP_MANUAL,0.0,NaN,NaN,NaN,NaN,NaN,0,2026-05-23T06:36:43
ex2_1_3,UnoSolver,LOCALLY_SOLVED,2.8113032,-13.828125,-15.0,0.0732421875,-29.53125,NaN,0,2026-05-23T06:37:00.959
ex2_1_4,UnoSolver,LOCALLY_SOLVED,4.5219813,-11.0,-11.0,0.0,-11.0,NaN,0,2026-05-23T06:37:06.641
ex2_1_5,UnoSolver,LOCALLY_SOLVED,0.0526327,64.4202789491384,-268.0146,1.2357503233993188,71.00945585988723,NaN,0,2026-05-23T06:37:06.922
ex2_1_6,UnoSolver,LOCALLY_SOLVED,0.0331306,-39.0,-39.0,0.0,-389.0,NaN,0,2026-05-23T06:37:07.039
ex2_1_7,UnoSolver,LOCALLY_SOLVED,0.0346176,0.0,-4150.4101,0.9997591179922215,0.0,NaN,0,2026-05-23T06:37:07.140
ex2_1_8,UnoSolver,ITERATION_LIMIT,24.4443033,35.11253250732604,15639.0,0.9976910145455674,-28.77240227409043,NaN,0,2026-05-23T06:37:31.770
ex2_1_9,UnoSolver,LOCALLY_SOLVED,0.02918,-0.375,-0.375,0.0,-0.75,NaN,0,2026-05-23T06:37:31.819
ex3_1_1,UnoSolver,OTHER_ERROR,0.432213,1980.0015500000045,7049.2083,0.7190151743459828,1099.8437364253568,NaN,0,2026-05-23T06:37:32.604
ex3_1_2,UnoSolver,LOCALLY_SOLVED,0.0489047,-30665.53867178332,-30665.54,4.331159237794159e-8,-29419.85276553798,NaN,0,2026-05-23T06:37:32.978
ex3_1_3,UnoSolver,LOCALLY_SOLVED,0.0757913,-310.0,-310.0,0.0,-948.0,NaN,0,2026-05-23T06:37:33.110
ex3_1_4,UnoSolver,LOCALLY_SOLVED,0.0362617,-4.0,-4.0,0.0,-4.5,NaN,0,2026-05-23T06:37:33.178
ex4_1_1,UnoSolver,LOCALLY_SOLVED,0.0444541,-7.487312485304148,-7.4873,1.4710572441035512e-6,0.0,NaN,0,2026-05-23T06:37:33.234
ex4_1_2,UnoSolver,LOCALLY_SOLVED,0.11029,-663.5000966106253,-663.5001,5.100638334197629e-9,0.0,NaN,0,2026-05-23T06:37:33.361
ex4_1_3,UnoSolver,LOCALLY_SOLVED,0.0335494,0.0,-443.6717,0.9977511498932808,0.0,NaN,0,2026-05-23T06:37:33.403
ex4_1_4,UnoSolver,ERRO: LoadError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T06:37:34.055
ex4_1_5,UnoSolver,LOCALLY_SOLVED,0.2042251,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T06:37:34.834
ex4_1_6,UnoSolver,LOCALLY_SOLVED,0.029056,7.0,7.0,0.0,0.0,NaN,0,2026-05-23T06:37:34.872
ex4_1_7,UnoSolver,LOCALLY_SOLVED,0.0291705,-7.5,-7.5,0.0,0.0,NaN,0,2026-05-23T06:37:34.909
ex4_1_8,UnoSolver,LOCALLY_SOLVED,0.0414647,-16.738893184419023,-16.7389,3.84216663818769e-7,0.0,NaN,0,2026-05-23T06:37:34.960
ex4_1_9,UnoSolver,LOCALLY_SOLVED,0.3594709,-5.508013271595311,-5.508,2.039274018243166e-6,0.0,NaN,0,2026-05-23T06:37:35.524
ex5_2_2_case1,UnoSolver,LOCALLY_SOLVED,0.0277802,0.0,-400.0,0.9975062344139651,0.0,NaN,0,2026-05-23T06:37:35.595
ex5_2_2_case2,UnoSolver,LOCALLY_SOLVED,0.0292438,0.0,-600.0,0.9983361064891847,0.0,NaN,0,2026-05-23T06:37:35.662
ex5_2_2_case3,UnoSolver,LOCALLY_SOLVED,0.0296778,0.0,-750.0,0.9986684420772304,0.0,NaN,0,2026-05-23T06:37:35.716
ex5_2_4,UnoSolver,LOCALLY_SOLVED,0.0361868,-450.0,-450.0,0.0,1800.0,NaN,0,2026-05-23T06:37:35.784
ex5_2_5,UnoSolver,SKIP_MANUAL,0.0,NaN,NaN,NaN,NaN,NaN,0,2026-05-23T07:27:50
ex5_3_2,UnoSolver,LOCALLY_INFEASIBLE,2.8324708,1.3383820765050471,1.8642,0.18358282364882092,20.0,NaN,0,2026-05-23T07:28:06.588
ex5_3_3,UnoSolver,LOCALLY_INFEASIBLE,0.1642595,3.3523039075531775,3.234,0.027941404712606883,25.861791202967666,NaN,0,2026-05-23T07:28:07.770
ex5_4_2,UnoSolver,ITERATION_LIMIT,5.3116778,5077.469864073916,7512.2259,0.32406266873009687,109.44910319053449,NaN,0,2026-05-23T07:28:13.382
ex5_4_3,UnoSolver,OTHER_ERROR,3.8442569,3581.901417016057,4845.462,0.2607181451095548,-28.071418277691784,NaN,0,2026-05-23T07:28:17.975
ex5_4_4,UnoSolver,OTHER_ERROR,0.2990586,3894.0485716616527,10077.7754,0.6135395008741188,-142.6814562605437,NaN,0,2026-05-23T07:28:18.328
ex6_1_1,UnoSolver,LOCALLY_SOLVED,0.1632563,-0.017577543275037074,-0.0202,0.0025705319789873803,-0.017577543275037043,NaN,0,2026-05-23T07:28:18.666
ex6_1_2,UnoSolver,OTHER_ERROR,3.5924704,-0.03229755410587392,-0.0325,0.0001960735052068583,0.0,NaN,0,2026-05-23T07:28:22.358
ex6_1_3,UnoSolver,LOCALLY_SOLVED,0.0523644,-0.3524978012020509,-0.3525,1.62572861301626e-6,-0.3524978012017932,NaN,0,2026-05-23T07:28:22.465
ex6_1_4,UnoSolver,LOCALLY_SOLVED,0.0461283,-0.29454128777855404,-0.2945,3.189476906454656e-5,0.705458712221492,NaN,0,2026-05-23T07:28:22.542
ex6_2_10,UnoSolver,LOCALLY_SOLVED,0.0684649,-3.0519761259212843,-3.052,5.891924658374985e-6,-3.051976125643025,NaN,0,2026-05-23T07:28:22.646
ex6_2_11,UnoSolver,LOCALLY_SOLVED,0.0559754,-2.6724078388583776e-6,0.0,2.6724078388583776e-6,-2.672407688107575e-6,NaN,0,2026-05-23T07:28:22.722
ex6_2_12,UnoSolver,LOCALLY_SOLVED,0.0526236,0.2891947484692654,0.2892,4.073480247135296e-6,0.28919474847173104,NaN,0,2026-05-23T07:28:22.800
ex6_2_13,UnoSolver,LOCALLY_SOLVED,0.0540024,-0.21620943687699146,-0.2162,7.759313428262815e-6,-0.21620943687699118,NaN,0,2026-05-23T07:28:22.882
ex6_2_14,UnoSolver,LOCALLY_SOLVED,0.0496302,-0.6953579346625735,-0.6954,2.4811453006114608e-5,-0.811102934586409,NaN,0,2026-05-23T07:28:22.954
ex6_2_5,UnoSolver,LOCALLY_SOLVED,0.2409891,-70.75207783353902,-70.7521,3.0893118082444257e-7,-70.7520778333543,NaN,0,2026-05-23T07:28:23.238
ex6_2_6,UnoSolver,LOCALLY_SOLVED,0.0637553,7.107566857405364e-7,0.0,7.107566857405364e-7,7.107684202607695e-7,NaN,0,2026-05-23T07:28:23.323
ex6_2_7,UnoSolver,LOCALLY_SOLVED,0.0657088,-0.1608476156081007,-0.1608,4.101964860502199e-5,-0.16084761531903244,NaN,0,2026-05-23T07:28:23.442
ex6_2_8,UnoSolver,LOCALLY_SOLVED,0.0499687,-0.027006350430526065,-0.027,6.183476656343627e-6,-0.027006347258672646,NaN,0,2026-05-23T07:28:23.524
ex6_2_9,UnoSolver,LOCALLY_SOLVED,0.0345247,0.15652611781806636,-0.0341,0.18434011973509945,0.15652611781807035,NaN,0,2026-05-23T07:28:23.584
ex7_2_1,UnoSolver,LOCALLY_SOLVED,0.9295649,1227.2260757198376,1227.1896,2.969876950403565e-5,-16671.51471431719,NaN,0,2026-05-23T07:28:24.555
ex7_2_2,UnoSolver,LOCALLY_SOLVED,0.0652487,-0.38881145994112853,-0.3888,8.25168572044601e-6,0.0,NaN,0,2026-05-23T07:28:24.638
ex7_2_3,UnoSolver,LOCALLY_SOLVED,0.5217563,7049.248020528666,7049.2181,4.2439153287428935e-6,-12284.690886113638,NaN,0,2026-05-23T07:28:25.610
ex7_2_4,UnoSolver,LOCALLY_SOLVED,0.1878384,3.9180102285031864,3.918,2.079809513260661e-6,0.0,NaN,0,2026-05-23T07:28:25.818
ex7_3_1,UnoSolver,LOCALLY_SOLVED,1.2009828,0.3417395531238188,0.3417,2.947985676292319e-5,0.8360154054953661,NaN,0,2026-05-23T07:28:27.071
ex7_3_2,UnoSolver,LOCALLY_SOLVED,0.0524864,1.0898639713140943,1.0899,1.723943054969036e-5,4.779897060570729,NaN,0,2026-05-23T07:28:27.194
ex7_3_3,UnoSolver,ITERATION_LIMIT,2.4106364,1.1447797960705464,0.8175,0.18007141461928275,0.29098517789191547,NaN,0,2026-05-23T07:28:29.952
ex7_3_4,UnoSolver,LOCALLY_SOLVED,0.1105468,10.0,6.2746,0.5121106315123855,10.0,NaN,0,2026-05-23T07:28:30.514
ex7_3_5,UnoSolver,LOCALLY_SOLVED,0.0340244,1.206896551724138,1.2036,0.0014959846270366209,1.206896551724138,NaN,0,2026-05-23T07:28:30.666
ex7_3_6,UnoSolver,LOCALLY_INFEASIBLE,0.0534156,0.0,0.0,0.0,0.0005156569829538234,NaN,0,2026-05-23T07:28:30.853
ex8_1_1,UnoSolver,LOCALLY_SOLVED,0.0409194,-2.021806783365561,-2.0218,2.2448095708710496e-6,-2.1698860679855922,NaN,0,2026-05-23T07:28:30.912
ex8_1_2,UnoSolver,LOCALLY_SOLVED,0.0585418,2.8034584780381824,-1.0709,1.8708573460998514,0.0,NaN,0,2026-05-23T07:28:31.042
ex8_1_3,UnoSolver,LOCALLY_SOLVED,0.1135179,2.9999999771197365,3.0,5.7200658654110725e-9,0.0,NaN,0,2026-05-23T07:28:31.166
ex8_1_4,UnoSolver,LOCALLY_SOLVED,0.0335286,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T07:28:31.211
ex8_1_5,UnoSolver,LOCALLY_SOLVED,0.0364195,0.0,-1.0316,0.5077771214806064,0.0,NaN,0,2026-05-23T07:28:31.256
ex8_1_6,UnoSolver,LOCALLY_SOLVED,0.0816655,-3.3180263764761894e-5,-10.086,0.9097931462868695,0.0,NaN,0,2026-05-23T07:28:31.348
ex8_1_7,UnoSolver,LOCALLY_SOLVED,0.0551924,0.02931081475543527,0.0293,1.0506903172322203e-5,0.24964275348695672,NaN,0,2026-05-23T07:28:31.536
ex8_2_1,UnoSolver,ITERATION_LIMIT,54.5179932,-1.1091873945249487e18,-979.1783,1.1316179867733735e15,0.0,NaN,0,2026-05-23T07:29:26.191
ex8_2_4,UnoSolver,ERRO: LoadError,300.0,NaN,-5.83073983917e7,NaN,NaN,NaN,0,2026-05-23T07:29:26.974
ex8_3_1,UnoSolver,ERRO: LoadError,300.0,NaN,-0.7937,NaN,NaN,NaN,0,2026-05-23T07:29:27.386
ex8_3_10,UnoSolver,ITERATION_LIMIT,5.7802592,-1.0513957e8,-0.8845,5.579175861793579e7,0.0,NaN,0,2026-05-23T07:29:33.690
ex8_3_12,UnoSolver,ERRO: LoadError,300.0,NaN,-0.5825,NaN,NaN,NaN,0,2026-05-23T07:29:33.863
ex8_3_13,UnoSolver,ERRO: LoadError,300.0,NaN,-42.3904,NaN,NaN,NaN,0,2026-05-23T07:29:34.021
ex8_3_14,UnoSolver,LOCALLY_SOLVED,0.0997236,-100.0,-2.4124,28.597936935880906,-100.0,NaN,0,2026-05-23T07:29:34.326
ex8_3_2,UnoSolver,ERRO: LoadError,300.0,NaN,-0.4123,NaN,NaN,NaN,0,2026-05-23T07:29:34.515
ex8_3_3,UnoSolver,ERRO: LoadError,300.0,NaN,-0.4166,NaN,NaN,NaN,0,2026-05-23T07:29:34.726
ex8_3_4,UnoSolver,ERRO: LoadError,300.0,NaN,-3.58,NaN,NaN,NaN,0,2026-05-23T07:29:34.887
ex8_3_5,UnoSolver,LOCALLY_SOLVED,0.1859793,-10.0,-0.0688,9.291916167664672,-10.0,NaN,0,2026-05-23T07:29:35.229
ex8_3_6,UnoSolver,ERRO: LoadError,300.0,NaN,-0.5,NaN,NaN,NaN,0,2026-05-23T07:29:35.387
ex8_3_7,UnoSolver,ERRO: LoadError,300.0,NaN,-1.2326,NaN,NaN,NaN,0,2026-05-23T07:29:35.542
ex8_3_8,UnoSolver,ERRO: LoadError,300.0,NaN,-3.2468,NaN,NaN,NaN,0,2026-05-23T07:29:35.660
ex8_3_9,UnoSolver,LOCALLY_SOLVED,0.074428,-0.7630019384021786,-0.763,1.0994907422276514e-6,-1.7961803711052937e-9,NaN,0,2026-05-23T07:29:35.883
ex8_4_1,UnoSolver,LOCALLY_SOLVED,0.0381572,0.6185727594370356,0.6186,1.6829706514541442e-5,0.0,NaN,0,2026-05-23T07:29:35.969
ex8_4_2,UnoSolver,LOCALLY_SOLVED,0.043656,0.4851524696009436,0.4852,3.200269260464373e-5,0.0,NaN,0,2026-05-23T07:29:36.059
ex8_4_3,UnoSolver,LOCALLY_SOLVED,0.0589772,0.004649715657152752,0.0046,4.948801229618954e-5,0.0,NaN,0,2026-05-23T07:29:36.204
ex8_4_4,UnoSolver,LOCALLY_SOLVED,0.0461585,0.21245978829290788,0.2125,3.316429450896437e-5,0.0,NaN,0,2026-05-23T07:29:36.295
ex8_4_5,UnoSolver,LOCALLY_SOLVED,0.0654584,0.0012252961212638116,0.0003,0.000925018615679108,-0.0056466640902483045,NaN,0,2026-05-23T07:29:36.399
ex8_4_6,UnoSolver,LOCALLY_SOLVED,0.1701285,0.0011049784156600823,0.0011,4.97294542012006e-6,0.0,NaN,0,2026-05-23T07:29:36.609
ex8_4_7,UnoSolver,ITERATION_LIMIT,11.5024034,1.0323750313344051,28.898,0.9320230439716903,0.0,NaN,0,2026-05-23T07:29:48.226
ex8_4_8,UnoSolver,LOCALLY_SOLVED,0.079689,3.3218473141011864,3.3218,1.0947776663959943e-5,0.0,NaN,0,2026-05-23T07:29:48.385
ex8_5_1,UnoSolver,OTHER_ERROR,0.3579227,0.40166123257777797,0.0,0.40166123257777797,0.37009222008617626,NaN,0,2026-05-23T07:29:48.803
ex8_5_2,UnoSolver,OTHER_ERROR,0.5349936,0.274156713673206,-0.0002,0.2743018533025455,-0.1487129230352131,NaN,0,2026-05-23T07:29:49.365
ex8_5_3,UnoSolver,OTHER_ERROR,0.4412029,0.40321678691156515,-0.0042,0.40571279318020825,0.20865169600539052,NaN,0,2026-05-23T07:29:49.824
ex8_5_4,UnoSolver,OTHER_ERROR,0.4231227,0.3624877619619771,-0.0004,0.3627426648960187,0.16401751774285178,NaN,0,2026-05-23T07:29:50.264
ex8_5_5,UnoSolver,OTHER_ERROR,0.5239921,0.23779250741146118,-0.0108,0.2459363943524547,0.24683869714787426,NaN,0,2026-05-23T07:29:50.811
ex8_5_6,UnoSolver,LOCALLY_SOLVED,0.0741105,-0.0011673724321840616,-0.0012,3.2588461661943944e-5,-0.687429477544719,NaN,0,2026-05-23T07:29:50.907
ex8_6_1,UnoSolver,ERRO: LoadError,300.0,NaN,-28.4225,NaN,NaN,NaN,0,2026-05-23T07:29:51.114
ex8_6_2,UnoSolver,LOCALLY_SOLVED,1.2643482,-31.88862963485031,-31.8886,9.010675526048635e-7,0.0,NaN,0,2026-05-23T07:29:52.577
ex9_1_1,UnoSolver,LOCALLY_SOLVED,0.0304872,-13.0,-13.0,0.0,-13.0,NaN,0,2026-05-23T07:29:52.651
ex9_1_2,UnoSolver,LOCALLY_SOLVED,0.0369789,-16.0,-16.0,0.0,-15.999999999999998,NaN,0,2026-05-23T07:29:52.719
ex9_1_4,UnoSolver,LOCALLY_SOLVED,0.0418549,-37.0,-37.0,0.0,-37.0,NaN,0,2026-05-23T07:29:52.791
ex9_1_5,UnoSolver,LOCALLY_SOLVED,0.0351752,-1.0,-1.0,0.0,-1.0,NaN,0,2026-05-23T07:29:52.861
ex9_1_8,UnoSolver,LOCALLY_SOLVED,0.0349419,-3.25,-3.25,0.0,-3.25,NaN,0,2026-05-23T07:29:52.928
ex9_2_2,UnoSolver,ITERATION_LIMIT,8.1419314,99.99999964167439,99.9995,4.946971761196634e-6,0.0,NaN,0,2026-05-23T07:30:01.115
ex9_2_3,UnoSolver,LOCALLY_SOLVED,0.0473762,4.999999999999991,0.0,4.999999999999991,5.0,NaN,0,2026-05-23T07:30:01.213
ex9_2_4,UnoSolver,LOCALLY_SOLVED,0.0424395,4.0,0.5,2.3333333333333335,4.0,NaN,0,2026-05-23T07:30:01.295
ex9_2_5,UnoSolver,LOCALLY_SOLVED,0.0427225,5.0,5.0,0.0,15.0,NaN,0,2026-05-23T07:30:01.361
ex9_2_6,UnoSolver,LOCALLY_SOLVED,0.0391813,-1.0,-1.0,0.0,0.0,NaN,0,2026-05-23T07:30:01.446
ex9_2_7,UnoSolver,LOCALLY_SOLVED,0.0460263,25.0,17.0,0.4444444444444444,66.0,NaN,0,2026-05-23T07:30:01.533
